id,lang_abv,language,label,premise,hypothesis
df7c322e82,en,English,0,Another quarter billion plus dollars of the total amount sought was earmarked to pay down operating debt accrued in past years.,Another quarter billion dollars or more was earmarked to pay down debt.
7fb27fe803,bg,Bulgarian,2,Миналата година вие щедро дарихте $-.,През миналата година Вие не сте дарили никакви пари.
d4c5a20d27,en,English,2,Sometimes more than one denomination shares one church.,One church always has one denomination.
19d54374c4,en,English,2,it can't last seven years but it can last five IBM says let's throw it away Leading Edge will say we'll buy it from you,It will definitely last for at least seven years.
21a2318317,es,Spanish,2,"Entonces: ¿lo ordenaste? Dijo con un deje de incredulidad, mientras Lord Julian alzaba las cejas.",Él habló y Lord Julian levantó su león.
520ef28e4d,en,English,1,Outside the cathedral you will find a statue of John Knox with Bible in hand.,There are many statues in front of the cathedral of famous religious people.
84fea7b4f7,en,English,0,"A little past the small theater built for local dramatic performances, there's a fine view across the bay to Basse-Terre.",There is a good view of the bay.
3626d60939,ru,Russian,0,"Боже, чего стоит человеческая жизнь, но так или иначе вы можете восстановить чье-либо доброе имя","Независимо от восстановления того, ради чего стоит жить."
6292578f6d,en,English,0,Seeing that's a subject for me.,Someone has to control it.
aae630fdb2,ru,Russian,1,"Расслабьтесь, мисс Dalrymple, когда я повторно редактирую записи речи для печати, я всегда используют старый, добрый, академически чистый английский.",Я переписываю речи для своей работы.
6e385ea8d0,en,English,0,"As can be seen from the five-page personal thanks (comparable with only two pages of references), the dictionary relies heavily on first-hand research.","These dictionaries appear in personal thanks, and their content is largely dependent on original research."
569b2a25bf,bg,Bulgarian,0,да ти ти трябва да си вземеш безкабелна,"Коригирайте онова, което имахте, дето беше безжично."
6cc21ce8d3,en,English,1,For in the image of God he created Adam.,Adam was delighted that it was made in the image of God.
fb18926aae,el,Greek,1,"[XVIII, 4] αναφέρεται στο huevos στην αργκό έννοια, 'μπάλες', όχι με την κυριολεκτική έννοια, αυγά.",Η λέξη huevos έχει πλάκα.
97b9c90b31,en,English,2,"Governed by the great bendahara Mutahir with more diplomacy than military force, the sultanate asserted its supremacy over the whole Malay peninsula (except for the northernmost Thai-held Patani region) and across the Melaka Straits to the east coast of Sumatra.",Mutahi ruled by showing force over his subjects.
c86c916ff6,vi,Vietnamese,1,28 Trong một số trường hợp mất điện lâu hơn là cần thiết.,Đôi khi bạn cần phải tắt nguồn lâu hơn.
0a2bc0a5a3,en,English,0,oh wow no i just started about well five years ago i think,It had started five years ago.
c4b067cbe8,en,English,2,"[W]e have a book worthy of its subject--graceful, astonishingly well researched, yet imbued with a sense of flow that is rarely achieved at this level of scholarship, says Daphne Merkin in the New York Times Book Review . (See Sarah Kerr's review in Slate.)",The woman did not recommend anyone read the book.
7ff0f8f1f6,en,English,1,"And really it's a great relief to think he's going, Hastings, continued my honest friend. ","I'm glad to hear that criminal will be out of our community soon, remarked my colleague."
4ae205fb81,vi,Vietnamese,1,Mối tình của tôi với IRT là một câu chuyện dài.,Tôi vẫn chưa gặp được người mà cúng thích IRT như tôi.
ba4bb9d2a9,en,English,0,but i think that's probably a good idea,I believe that is potentially a great idea.
40506d31d8,es,Spanish,1,Eso se encuentra a la sombra del árbol de Apolo.,La urna que contiene las cenizas de Apolo se encuentra debajo de su árbol.
3accbe32cc,en,English,1,uh uh yeah that well um the older you get the more convenience you try to bring with you i guess so i'm up to dragging the trailer around which is my next step is going to be probably Winnebago i hope if i only can afford one but that,"The older you get, the more you want to be spur of the moment."
1f1e6bb244,tr,Turkish,1,"Sudan'ın terörist grupları desteklemeyi durdurmasını talep ettikten sonra, 1993'te ABD hükümeti ülkeyi devlet terör örgütü ilan etti.","Sudan, teröristleri nakit ödemelerle ve eğitimlerle destekledi."
c551f7bc2f,en,English,1,His proud reserve--a product of 40 years in the spotlight--is refreshing but does not bode well for his capacity to shepherd big ideas through Congress.,He is quiet but still gets lots of things through Congress.
647db7f377,en,English,1,"Jon replaced Susan's cloak with a white robe and a head scarf, also quite dirty.",He didn't want the men to recognize her. 
03d4352ef8,tr,Turkish,0,"Her neyse, Ramona'yı geri aradım çünkü soracağım bir şey vardı, ben şey, pekala, toparlayayım dedim, yaptığım şey hakkında bir sorum vardı.",Ramona'ya bir soru sormak istedim.
ea8cc62426,en,English,1,"Uh, well it's, uh, speeds got higher and faster and faster until we spread it out.",Speed makes me nervous.
2414d9389a,en,English,2,But I was in a hurry to show up.,The person was taking his time.
484e86c44f,en,English,2,The people of the International Academy of Arts and Digital Sciences have innovated by creating an ingenious variant to this maneuver.,The people of the school just followed their example.
28791b1edf,de,German,0,"Es ist bekannt das dass sparen von dem laufendem Einkommen der Weg ist um Vermögen aufzubauen und um altes geliehenes zurück zu Zahlen, demnach den netto-wert zu erhöhen.","Es ist erwiesen, dass das Sparen jetzt der beste Weg ist, um Vermögenswerte zu sammeln."
0359b3dc09,en,English,2,"I should think some one had taken charge of it.""",No one should have taken charge of it.
5698f03fdb,de,German,2,In der Zwischenzeit ist Caldas de Monchique ein ausgezeichneter Platz für ein Picknick und einen Waldspaziergang.,Caldas de Monchique ist eine furchtbare Umgebung für ein Picknick
e25924cb91,en,English,1,"Just as in ancient times, without the River Nile, Egypt could not exist.",Many Egyptians take for granted how important the nile river is.
de7cbc63c9,de,German,1,"Kumulierte Vermögenswerte können Einkommen in Form von Zinsen und Dividenden generieren, die ihrerseits gespart werden können.",Die Zinsen und Dividenden ergeben viel Geld.
df4e56fa48,en,English,2,"Legal Services Corp., 02-CV-3866, names as defendants the national Legal Services Corp., which distributes federal grants to providers, and Legal Services of New Jersey, which distributes state money.",Legal Services Corp. wasn't a named defendant.
2818acda1a,en,English,0,"The statue was beheaded several years ago by islanders, who blame Josephine for her role in the slavery in Martinique.",Josephine is responsible for the slavery in Martinique according to locals.
096e6eef6c,en,English,1,"They teach us to be resolute, implacable and ingenious.","Learning to be solved, implacable and resourceful is both demanding and difficult, but they teach it skillfully."
53716b37ba,en,English,2,"Bush's White House staff is the national security consultant for Lisa Rice's condo, who was a member of the NSC of George Heldall's administration.",Lissa Rice condo. Your side is unknown.
5b32619310,en,English,1,Their goals remain influential as India approaches the new millennium while it continues to modernize its industry and increase its agricultural output.,India's agricultural output has doubled in the last decade. 
d323519cda,ru,Russian,1,"Кроме того, резиденты штата Индиана могут получить налоговые льготы с помощью налогового вычета, осуществляемого напрямую из итоговой суммы налоговых поступлений штата.",Жители штата Индиана получают 50% налоговый кредит если они делают пожертвования в театр.
